Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95,none_minus_all,peak_dense_minus_none_90,peak_dense_minus_all_90,peak_dense_minus_matched_random_90,none_minus_matched_random_90,peak_dense_minus_none_80,peak_dense_minus_all_80,peak_dense_minus_matched_random_80,none_minus_matched_random_80,peak_dense_minus_none_95,peak_dense_minus_all_95,peak_dense_minus_matched_random_95,none_minus_matched_random_95
112314,0.241190854766854,-0.00511179481792411,0.241190854766855,0.241190854766855,0.241190854766855,0.241190854766855,0.241190854766855,0.241190854766855,0,0,0,0,0,0,0.246302649584778,9.99200722162641e-16,0.246302649584779,0,-9.99200722162641e-16,9.99200722162641e-16,0.246302649584779,0,-9.99200722162641e-16,9.99200722162641e-16,0.246302649584779,0,-9.99200722162641e-16
112516,0.174807278519181,-0.00869721532724721,0.174004551393942,0.173024001074221,0.174049062075838,0.172985103845052,0.174004551393942,0.173024001074221,0,0,0,0,0,0,0.183504493846428,-0.000758216443342979,0.182746277403085,0.00106395823078601,0.00182217467412898,-0.000802727125238989,0.182701766721189,0.000980550319720996,0.00178327744495999,-0.000802727125238989,0.182701766721189,0.000980550319720996,0.00178327744495999
112920,0.232529907485838,-0.00690614817273718,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000,0.239436055658575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113215,0.193796762677881,-0.00983929898772556,0.179169325883906,0.185614168418994,0.178983632695975,0.185651270966795,0.1924127380312,0.189825632304758,0,0,0,0,0,0,0.203636061665607,-0.014813129981906,0.188822931683701,-0.00666763827082001,0.008145491711086,-0.014627436793975,0.189008624871632,-0.00644484253508801,0.00818259425888701,-0.00138402464668103,0.202252037018926,0.002587105726442,0.00397113037312302
113316,0.300778938984813,-0.00729119337075635,0.253779166248453,0.280112643508624,0.253207519855988,0.279591043364514,0.274451451467993,0.287563555378478,0,0,0,0,0,0,0.308070132355569,-0.047571419128825,0.260498713226744,-0.026383523508526,0.021187895620299,-0.04699977273636,0.261070359619209,-0.026333477260171,0.020666295476189,-0.02632748751682,0.281742644838749,-0.013112103910485,0.013215383606335
113922,0.26443436391265,-0.00914864694931006,0.26443436391265,0.261366700132123,0.26443436391265,0.261367641049915,0.26443436391265,0.261366700132123,0,0,0,0,0,0,0.27358301086196,0,0.27358301086196,0.00306672286273502,0.00306672286273502,0,0.27358301086196,0.00306766378052703,0.00306766378052703,0,0.27358301086196,0.00306766378052703,0.00306766378052703
114217,0.210506049937002,-0.00902630088602261,0.210506049937003,0.208386963407991,0.210506049937003,0.208495546271144,0.210506049937003,0.208386963407991,0,0,0,0,0,0,0.219532350823025,9.99200722162641e-16,0.219532350823026,0.002010503665859,0.002010503665858,9.99200722162641e-16,0.219532350823026,0.00211908652901199,0.00211908652901099,9.99200722162641e-16,0.219532350823026,0.00211908652901199,0.00211908652901099
114318,0.124923407092804,-0.0122240695463597,0.120945237573177,0.120567604879719,0.120891978469884,0.120796633065909,0.120945237573177,0.120567604879719,0,0,0,0,0,0,0.137147476639164,-0.00403142862292,0.133116048016244,9.53454039750029e-05,0.004126774026895,-0.003978169519627,0.133169307119537,0.000377632693458002,0.004355802213085,-0.003978169519627,0.133169307119537,0.000377632693458002,0.004355802213085
114419,0.190167560407906,-0.0111707000520575,0.166040535558899,0.180009686364219,0.165960837797277,0.179976230721932,0.166040535558899,0.180009686364219,0,0,0,0,0,0,0.201338260459964,-0.024206722610629,0.177131537849334,-0.014015392924655,0.010191329685974,-0.024127024849007,0.177211235610957,-0.01396915080532,0.010157874043687,-0.024127024849007,0.177211235610957,-0.01396915080532,0.010157874043687
114621,0.254755686298811,-0.00800227848292388,0.24328276024987,0.248103178143173,0.243325067023918,0.248177748090727,0.24328276024987,0.248103178143173,0,0,0,0,0,0,0.262757964781735,-0.011430619274893,0.251327345506842,-0.004852681066809,0.006577938208084,-0.011472926048941,0.251285038732794,-0.00482041789330301,0.006652508155638,-0.011472926048941,0.251285038732794,-0.00482041789330301,0.006652508155638
114823,0.252096428413991,-0.00676913316076352,0.242240507282032,0.23994473867859,0.242377984641156,0.239912952072005,0.24384606554412,0.241511339967094,0,0,0,0,0,0,0.258865561574754,-0.00971844377283498,0.24914711780192,0.00246503256915101,0.012183476341986,-0.00985592113195899,0.249009640442796,0.00229576860344199,0.012151689735401,-0.00825036286987099,0.250615198704884,0.00233472557702599,0.010585088446897
114924,0.204928456487001,-0.00872203204673585,0.199401425820526,0.194812926001194,0.199529652320185,0.194631963022479,0.204928456487002,0.197969450790901,0,0,0,0,0,0,0.213650488533737,-0.00539880416681601,0.208251684366921,0.00489768929770598,0.010296493464522,-0.005527030666475,0.208123457867262,0.00458849981933201,0.010115530485807,9.99200722162641e-16,0.213650488533738,0.006959005696101,0.0069590056961
