Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
146331,0.148476705513824,-0.0113975249238575,0.146832352291378,0.144959270895799,0.146822578036233,0.144837655391917,0.146832352291378,0.144959270895799,0,0,0,0,0,0
146735,0.169233994653601,-0.0111755350713054,0.164574259589511,0.166595117658962,0.164452129436621,0.16668961760119,0.164574259589511,0.166595117658962,0,0,0,0,0,0
148032,0.156413601548691,-0.0118351544482788,0.156413601548692,0.150813031731336,0.156413601548692,0.150623504334652,0.156413601548692,0.153502670229779,0,0,0,0,0,0
148335,0.218354785948769,-0.0107993230610983,0.178525602109585,0.196767812215481,0.185981451074832,0.202646847612297,0.206897474858045,0.212128717140548,0,0,0,0,0,0
149337,0.272682715535194,-0.00986549471053727,0.272682715535195,0.272682715535195,0.272682715535195,0.272682715535195,0.272682715535195,0.272682715535195,0,0,0,0,0,0
150625,0.158881126728951,-0.0106874167087507,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
151829,0.223073022569221,-0.00663272607349136,0.223073022569222,0.221509536119027,0.223073022569222,0.221462658261153,0.223073022569222,0.221509536119027,0,0,0,0,0,0
152831,0.196913369978525,-0.00927869890110629,0.181939164138507,0.185594261962855,0.181530526925479,0.185389647768506,0.190947736710728,0.190276854601027,0,0,0,0,0,0
153025,0.235426562680332,-0.00699424607483998,0.235426562680331,0.235426562680331,0.235426562680331,0.235426562680331,0.235426562680331,0.235426562680331,0,0,0,0,0,0
153429,0.202637066182024,-0.0101097749915968,0.199509876811774,0.196579537054687,0.19945201537743,0.19674303574001,0.199509876811774,0.196579537054687,0,0,0,0,0,0
153631,0.222489138790719,-0.00731826046246763,0.221882786362342,0.220660954104028,0.221897456179158,0.22049630678146,0.221882786362342,0.220660954104028,0,0,0,0,0,0
154431,0.297651163335774,-0.00809122203571246,0.25473994880032,0.271308902418804,0.254735446619834,0.271439819542397,0.280033629919548,0.284210609682451,0,0,0,0,0,0
155635,0.18332512097842,-0.00834741760225987,0.177232017109518,0.179517237278206,0.176922969929941,0.179684506897575,0.177232017109518,0.179517237278206,0,0,0,0,0,0
155938,0.207989351251288,-0.0112066918006893,0.171238135897747,0.186371620207914,0.18730418078961,0.193767435233728,0.197031843292291,0.201090078304702,0,0,0,0,0,0
157336,0.159579196384621,-0.0119186398995612,0.15957919638462,0.15957919638462,0.15957919638462,0.15957919638462,0.15957919638462,0.15957919638462,0,0,0,0,0,0
158035,0.281183760709999,-0.00741203206251681,0.248441619258067,0.256165393303192,0.24832702632391,0.255993904706157,0.267569416445002,0.268426043040345,0,0,0,0,0,0
