Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95
180230,0.413231663134487,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180432,0.354402512607709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180533,0.330998611684114,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180735,0.295226790105322,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180836,0.244188048406011,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181232,0.237951287815614,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182739,0.330238875827813,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185038,0.315466858386537,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185341,0.367677584561771,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185442,0.418679113072146,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186040,0.398771632343577,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186141,0.269392442782713,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186444,0.29115900849175,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187143,0.511400039547153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188145,0.491056580527062,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189349,0.299582945281564,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189450,0.183019261266816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190031,0.410898146702571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191033,0.416129334118228,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192035,0.416505925638583,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192136,0.568735298045372,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192641,0.391183296836227,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194746,0.283836807937746,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195041,0.48265920178763,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196144,0.385121876907559,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196346,0.407054472995974,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196750,0.160955723836889,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197550,0.445949924103048,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198249,0.258642120821129,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198451,0.514831753844578,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198855,0.396222271365023,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199352,0.365207377229516,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199655,0.599558034084253,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199958,0.291071440799639,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200513,0.285044163716146,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200614,0.757301692827614,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200917,0.340826327653522,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201414,0.237880011779083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201818,0.416112610320441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202113,0.226441362869922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204016,0.294064154177296,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204218,0.332389748889644,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204420,0.258868268522462,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205119,0.209696283688113,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206323,0.216290775365449,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206727,0.308751319893638,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208125,0.319861562353917,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208226,0.383597001688188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208327,0.402834096082258,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209329,0.39349467159549,NaN,NaN,NaN,NaN,NaN,NaN,NaN
210011,0.345918811739922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
