Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
180129,0.152915037852062,-0.00649071887931199,0.147520556172651,0.146897951578917,0.147465362955512,0.146962521142808,0.147567915490742,0.147008220237981,0,0,0,0,0,0
180230,0.413231663134487,-0.00451221225356886,0.347274896526058,0.331830916068311,0.3474064662018,0.331722930295238,0.385518390588819,0.37240018771059,0,0,0,0,0,0
180432,0.354402512607709,-0.00462074471178219,0.262009574825857,0.280646001970037,0.277897919723528,0.290128442211903,0.320555602736046,0.321500383802549,0,0,0,0,0,0
180533,0.330998611684114,-0.00496422166205383,0.309615486749429,0.307515613418281,0.309600490271331,0.307555738238908,0.309735067634828,0.30757435052147,0,0,0,0,0,0
180735,0.295226790105322,-0.00515926472155228,0.269328063540874,0.252874063571874,0.269401784409148,0.252971570946491,0.278188570826034,0.268017512556082,0,0,0,0,0,0
180836,0.244188048406011,-0.00472894213800409,0.218397779700793,0.220933291851849,0.218438359260697,0.22086612692816,0.221620337442247,0.222090217992541,0,0,0,0,0,0
181232,0.237951287815614,-0.00536067537227243,0.228463071446626,0.228977444568508,0.228517782758013,0.228946538116254,0.228365939170284,0.228944646589628,0,0,0,0,0,0
182739,0.330238875827813,-0.00475172415496793,0.250816771815666,0.261861815176481,0.259686104746894,0.26647052299581,0.299574457334308,0.297765660396372,0,0,0,0,0,0
185038,0.315466858386537,-0.00421873753644946,0.275548082748613,0.269966596830501,0.275667410938724,0.270126070313991,0.295900181819081,0.287428293755766,0,0,0,0,0,0
185341,0.367677584561771,-0.00475331408892617,0.329516007303672,0.32541540679699,0.3296232364549,0.325353766906149,0.344099349132082,0.334894213113482,0,0,0,0,0,0
185442,0.418679113072146,-0.00452774142319593,0.34101111562064,0.342294342586897,0.340845583136309,0.342816388984694,0.390996215606157,0.38017751887941,0,0,0,0,0,0
