Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
123723,0.163718800831052,-0.0101678259424869,0.156902958815093,0.156606026206263,0.156802868315529,0.156528716207817,0.156902958815093,0.156606026206263,0,0,0,0,0,0
123824,0.131690591182453,-0.00987764486787767,0.131690591182452,0.130101900606679,0.131690591182452,0.130271138305787,0.131690591182452,0.130101900606679,0,0,0,0,0,0
123925,0.257747416073955,-0.00882960542386537,0.257747416073954,0.248945078485366,0.257747416073954,0.248999251906617,0.257747416073954,0.252087690304805,0,0,0,0,0,0
124220,0.108247713866608,-0.00823629989700697,0.103754771542711,0.107419149995318,0.104072627883025,0.107258867544708,0.103754771542711,0.107419149995318,0,0,0,0,0,0
125222,0.182492831843481,-0.00672194355208509,0.177450942599406,0.180064306698273,0.177391771625037,0.179980606035351,0.177450942599406,0.180064306698273,0,0,0,0,0,0
125525,0.223968905545506,-0.00698476395245663,0.217358371778048,0.206303066022197,0.217518742647493,0.206104996795964,0.219634353712192,0.214702050299209,0,0,0,0,0,0
126325,0.119388617435514,-0.0144044365201231,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
126426,0.23438950136114,-0.0104184200825655,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
126628,0.238336764005718,-0.0111458666744101,0.20507431510283,0.221835875062527,0.205503664527907,0.221491259592779,0.226210703916993,0.22815170931859,0,0,0,0,0,0
127327,0.227219296108965,-0.0118318641406875,0.227219296108964,0.223653295353577,0.227219296108964,0.223747239038744,0.227219296108964,0.223653295353577,0,0,0,0,0,0
127630,0.24451664362598,-0.00915586156572029,0.228236467243992,0.236738075690164,0.227039578415807,0.236868706006375,0.228236467243992,0.236738075690164,0,0,0,0,0,0
127832,0.145633515223351,-0.00766144066811187,0.14376807091193,0.144391260668685,0.143828706769089,0.144386973686715,0.14376807091193,0.144391260668685,0,0,0,0,0,0
127933,0.21528022024262,-0.00927808061547768,0.19730848484625,0.197706193971626,0.197292953899191,0.197664131849179,0.202982330431658,0.204983031346887,0,0,0,0,0,0
128026,0.23188605472885,-0.0104381097777523,0.231886054728849,0.229464094300596,0.231886054728849,0.229720914868799,0.231886054728849,0.229464094300596,0,0,0,0,0,0
128127,0.168067714720667,-0.00897984187094325,0.168067714720666,0.168067714720666,0.168067714720666,0.168067714720666,0.168067714720666,0.168067714720666,0,0,0,0,0,0
128632,0.253427857261176,-0.0102324161205608,0.222501966353303,0.236789063474219,0.222696631840592,0.236385207728057,0.23298254268187,0.243668550817158,0,0,0,0,0,0
128935,0.141112353071003,-0.0118323033767861,0.127694941390208,0.132401397301962,0.127997041194163,0.132553947156368,0.1349441328398,0.136778632263443,0,0,0,0,0,0
129028,0.195287067582194,-0.0080115428255496,0.187168240525041,0.186181647077928,0.187217281393949,0.185748924160988,0.187168240525041,0.186181647077928,0,0,0,0,0,0
129331,0.182191639708442,-0.00874622899433877,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
129634,0.243763787688613,-0.00961475703783395,0.243763787688614,0.241279321081988,0.243763787688614,0.241458082370233,0.243763787688614,0.241279321081988,0,0,0,0,0,0
130114,0.127929210662842,-0.0121147923469543,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
130316,0.180139289368627,-0.0129043716448214,0.180139289368626,0.176688784150565,0.180139289368626,0.176789843420062,0.180139289368626,0.176688784150565,0,0,0,0,0,0
130417,0.289549338905731,-0.00601677923746802,0.257126648512845,0.26336457564224,0.257292889107176,0.263373063468753,0.283754610487053,0.275232276987947,0,0,0,0,0,0
130518,0.192363403300753,-0.00940683504246117,0.187256380788336,0.190122531044704,0.187490737461946,0.190237704895049,0.187256380788336,0.190122531044704,0,0,0,0,0,0
130619,0.240642467394197,-0.00805699569137609,0.240642467394196,0.233984614136944,0.240642467394196,0.233854828038943,0.240642467394196,0.233984614136944,0,0,0,0,0,0
130720,0.208737770598278,-0.00961413024324188,0.185700661015354,0.193811679657709,0.186165497999659,0.193763887299298,0.195677684437018,0.198810276276296,0,0,0,0,0,0
131217,0.184214535439247,-0.0098120435352533,0.184214535439246,0.181959654131587,0.184214535439246,0.182056201430862,0.184214535439246,0.181959654131587,0,0,0,0,0,0
131419,0.244231550450701,-0.00995297249056172,0.20831359123203,0.226843636890263,0.208070525318021,0.22678943231231,0.233260736063207,0.233455139596662,0,0,0,0,0,0
131722,0.205057177356346,-0.00970268207240826,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
131823,0.227507968574636,-0.00690252521171308,0.225058785348434,0.225887670564228,0.225147761412101,0.22601795922865,0.225058785348434,0.225887670564228,0,0,0,0,0,0
132017,0.199238297831171,-0.00996378211097378,0.199238297831172,0.195915146729101,0.199238297831172,0.196146060034007,0.199238297831172,0.195915146729101,0,0,0,0,0,0
133019,0.229129397251795,-0.00733824602181007,0.21586885344453,0.223255564128195,0.215673488789252,0.223007463183479,0.21586885344453,0.223255564128195,0,0,0,0,0,0
133827,0.228570951190816,-0.00767905542289459,0.197810200430239,0.188879242556095,0.204063701867851,0.206563991200284,0.219137235468981,0.218374197756908,0,0,0,0,0,0
133928,0.229371655766944,-0.0116251530915577,0.229371655766945,0.229371655766945,0.229371655766945,0.229371655766945,0.229371655766945,0.229371655766945,0,0,0,0,0,0
134021,0.199962939860789,-0.0107013690067621,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
134223,0.231165811731537,-0.00702991776959824,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
134324,0.198487233237959,-0.011034415519382,0.19848723323796,0.195948519178203,0.19848723323796,0.196045083410894,0.19848723323796,0.195948519178203,0,0,0,0,0,0
134829,0.21527319775607,-0.0091543434447281,0.215273197756069,0.212757004281081,0.215273197756069,0.213089876513993,0.215273197756069,0.212757004281081,0,0,0,0,0,0
135124,0.148926494590029,-0.0109770946516618,0.148926494590029,0.148926494590029,0.148926494590029,0.148926494590029,0.148926494590029,0.148926494590029,0,0,0,0,0,0
135225,0.218015100638529,-0.0105690881600934,0.21801510063853,0.21801510063853,0.21801510063853,0.21801510063853,0.21801510063853,0.21801510063853,0,0,0,0,0,0
135528,0.1407435049904,-0.011378825775112,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
135629,0.254469165974393,-0.00592344837552408,0.243513297556508,0.245785811890917,0.243460345175375,0.24558581198581,0.243513297556508,0.245785811890917,0,0,0,0,0,0
