subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
130316,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,10,50,10,0.515134425732982,736,7534,19900,1,03-Apr-2026 12:42:04
129331,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.481451497738909,679,7109,19900,1,03-Apr-2026 12:42:25
127933,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.718620323314932,837,7490,19900,1,03-Apr-2026 12:42:43
130114,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.668904952342581,741,7035,19900,1,03-Apr-2026 12:42:56
128632,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.603636368788437,859,8464,19900,1,03-Apr-2026 12:42:57
129028,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.62754759940325,844,8263,19900,1,03-Apr-2026 12:43:09
130417,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.518475016650326,756,7399,19900,1,03-Apr-2026 12:43:37
130518,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,46,10,50,10,0.411619566287699,516,4982,19900,1,03-Apr-2026 12:43:48
129634,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.545510424740114,718,7219,19900,1,03-Apr-2026 12:44:11
130720,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.53031139786033,605,5970,19900,1,03-Apr-2026 12:45:10
131217,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.565381696042335,732,6966,19900,1,03-Apr-2026 12:45:56
134324,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,47,10,50,10,0.441727399564892,488,5024,19900,1,03-Apr-2026 12:45:59
130619,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.556890341792017,940,9644,19900,1,03-Apr-2026 12:46:12
131722,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.509336152126066,757,7572,19900,1,03-Apr-2026 12:46:15
